region_id,population,population_rounded,target_population,population_ratio,area_m2,area_sqmi,population_density_per_sqmi,centroid_x,centroid_y,centroid_lon,centroid_lat
area_pop_000735,1462.4724730357784,1462,8432.079434167574,0.17344149618772606,77699643.31007996,29.999999999999986,48.749082434525974,-432293.8307358647,6839.941227614284,-82.36377185034274,36.96374006815468
area_pop_000736,1101.2903553013732,1101,8432.079434167574,0.13060720832856978,77699643.31007996,29.999999999999986,36.70967851004579,-423479.0906200088,6839.941227614284,-82.26475814902228,36.96769302195682
area_pop_000737,711.293794083329,711,8432.079434167574,0.08435567995257494,77699643.31007996,29.999999999999986,23.709793136110978,-414664.3505041529,6839.941227614284,-82.1657344772489,36.97156473149118
area_pop_000738,921.2921460570356,921,8432.079434167574,0.10926037322702081,77699643.31007996,29.999999999999986,30.7097382019012,-405849.61038829695,6839.941227614284,-82.06670104061216,36.975355184955475
area_pop_000739,2538.427444797524,2538,8432.079434167574,0.30104406209832163,77699643.31007996,29.999999999999986,84.61424815991751,-397034.87027244095,6839.941227614284,-81.96765804482389,36.97906437079475
area_pop_000740,1426.8098146658706,1427,8432.079434167574,0.16921209362477113,77699643.31007996,29.999999999999986,47.560327155529045,-388220.13015658513,6839.941227614284,-81.86860569571562,36.98269227770132
area_pop_000741,1782.1290465345535,1782,8432.079434167574,0.21135107424548208,77699643.31007996,29.999999999999986,59.40430155115181,-379405.39004072914,6839.941227614284,-81.769544199236,36.98623889461478
area_pop_000742,220.94263447434645,221,8432.079434167574,0.02620262726404904,77699643.31007996,29.999999999999986,7.364754482478219,-370590.64992487326,6839.941227614284,-81.67047376144833,36.98970421072222
area_pop_000743,280.3277728149737,280,8432.079434167574,0.033245390416871475,77699643.31007996,29.999999999999986,9.344259093832461,-361775.90980901726,6839.941227614284,-81.57139458852798,36.993088215458144
area_pop_000744,222.07512626937896,222,8432.079434167574,0.026336934798017887,77699643.31007996,29.999999999999986,7.402504208979302,-352961.16969316127,6839.941227614284,-81.47230688675978,36.996390898504586
area_pop_000745,277.62829104988833,278,8432.079434167574,0.03292524616465454,77699643.31007996,29.999999999999986,9.254276368329615,-344146.4295773054,6839.941227614284,-81.37321086253553,36.99961224979123
area_pop_000746,172.3746942228421,172,8432.079434167574,0.02044272656212935,77699643.31007996,29.999999999999986,5.745823140761406,-335331.6894614495,6839.941227614284,-81.27410672235139,37.0027522594953
area_pop_000747,499.672684631998,500,8432.079434167574,0.059258536228593575,77699643.31007996,29.999999999999986,16.655756154399942,-326516.9493455935,6839.941227614284,-81.17499467280538,37.005810918041846
area_pop_000748,1005.3752825197023,1005,8432.079434167574,0.1192321882602087,77699643.31007996,29.999999999999986,33.51250941732343,-317702.2092297376,6839.941227614284,-81.07587492059474,37.00878821610356
area_pop_000749,755.0691136395379,755,8432.079434167574,0.08954720120163093,77699643.31007996,29.999999999999986,25.168970454651276,-308887.4691138816,6839.941227614284,-80.9767476725134,37.01168414460102
area_pop_000750,966.5440124184973,967,8432.079434167574,0.1146270051135869,77699643.31007996,29.999999999999986,32.21813374728326,-300072.7289980257,6839.941227614284,-80.87761313544941,37.01449869470261
area_pop_000751,7433.519943956525,7434,8432.079434167574,0.8815761286397763,77699643.31007996,29.999999999999986,247.7839981318843,-291257.98888216977,6839.941227614284,-80.77847151638233,37.0172318578247
area_pop_000752,1844.483103930222,1844,8432.079434167574,0.2187459354873015,77699643.31007996,29.999999999999986,61.48277013100743,-282443.24876631383,6839.941227614284,-80.67932302238066,37.01988362563153
area_pop_000753,1357.0195756475912,1357,8432.079434167574,0.16093534059330858,77699643.31007996,29.999999999999986,45.23398585491973,-273628.5086504579,6839.941227614284,-80.58016786059932,37.02245399003539
area_pop_000754,1980.1184182040927,1980,8432.079434167574,0.23483156600499608,77699643.31007996,29.999999999999986,66.00394727346979,-264813.76853460196,6839.941227614284,-80.48100623827695,37.02494294319668
area_pop_000755,1850.6002758100446,1851,8432.079434167574,0.21947139970138793,77699643.31007996,29.999999999999986,61.68667586033485,-255999.02841874602,6839.941227614284,-80.38183836273342,37.02735047752379
area_pop_000756,1356.5754872354405,1357,8432.079434167574,0.16088267405765533,77699643.31007996,29.999999999999986,45.21918290784804,-247184.2883028901,6839.941227614284,-80.28266444136719,37.029676585673315
area_pop_000757,1541.078236790426,1541,8432.079434167574,0.1827637238029131,77699643.31007996,29.999999999999986,51.36927455968089,-238369.54818703418,6839.941227614284,-80.18348468165276,37.03192126055002
area_pop_000758,1276.4885483656215,1276,8432.079434167574,0.15138478691189394,77699643.31007996,29.999999999999986,42.54961827885407,-229554.80807117818,6839.941227614284,-80.08429929113801,37.03408449530692
area_pop_000759,1996.5219098271702,1997,8432.079434167574,0.23677693330746824,77699643.31007996,29.999999999999986,66.55073032757237,-220740.06795532227,6839.941227614284,-79.98510847744163,37.03616628334524
area_pop_000760,6180.031397169863,6180,8432.079434167574,0.7329190202036996,77699643.31007996,29.999999999999986,206.00104657232887,-211925.3278394663,6839.941227614284,-79.8859124482506,37.03816661831452
area_pop_000761,3282.7049888188058,3283,8432.079434167574,0.38931144025007386,77699643.31007996,29.999999999999986,109.42349962729358,-203110.5877236104,6839.941227614284,-79.78671141131741,37.040085494112695
area_pop_000762,3252.5362294581796,3253,8432.079434167574,0.3857335850369956,77699643.31007996,29.999999999999986,108.4178743152727,-194295.84760775446,6839.941227614284,-79.68750557445767,37.04192290488599
area_pop_000763,2205.8507357255953,2206,8432.079434167574,0.26160222433238495,77699643.31007996,29.999999999999986,73.52835785751988,-185481.10749189853,6839.941227614284,-79.58829514554732,37.04367884502907
area_pop_000764,443.0578890543118,443,8432.079434167574,0.05254432106735141,77699643.31007996,29.999999999999986,14.7685963018104,-176666.3673760426,6839.941227614284,-79.48908033252015,37.04535330918505
area_pop_000765,1845.4034184953946,1845,8432.079434167574,0.21885507992460881,77699643.31007996,29.999999999999986,61.51344728317985,-167851.62726018665,6839.941227614284,-79.38986134336506,37.0469462922455
area_pop_000766,2050.061435719296,2050,8432.079434167574,0.24312643775772028,77699643.31007996,29.999999999999986,68.33538119064322,-159036.8871443307,6839.941227614284,-79.29063838612363,37.048457789350444
area_pop_000767,717.0833785759714,717,8432.079434167574,0.08504229403606928,77699643.31007996,29.999999999999986,23.902779285865726,-150222.14702847475,6839.941227614284,-79.19141166888735,37.049887795888495
area_pop_000768,633.2006842833016,633,8432.079434167574,0.0750942503835428,77699643.31007996,29.999999999999986,21.106689476110063,-141407.40691261884,6839.941227614284,-79.09218139979507,37.051236307496794
area_pop_000769,1270.2005508743198,1270,8432.079434167574,0.1506390636842614,77699643.31007996,29.999999999999986,42.340018362477345,-132592.6667967629,6839.941227614284,-78.99294778703035,37.052503320061035
area_pop_000770,1376.5883490201898,1377,8432.079434167574,0.1632560935612306,77699643.31007996,29.999999999999986,45.88627830067301,-123777.92668090697,6839.941227614284,-78.89371103881889,37.05368882971553
area_pop_000771,651.4245896793792,651,8432.079434167574,0.07725550912622406,77699643.31007996,29.999999999999986,21.71415298931265,-114963.18656505104,6839.941227614284,-78.7944713634259,37.054792832843205
area_pop_000772,785.6784589810187,786,8432.079434167574,0.09317730758054486,77699643.31007996,29.999999999999986,26.18928196603397,-106148.4464491951,6839.941227614284,-78.69522896915343,37.055815326075624
area_pop_000773,933.1103064220057,933,8432.079434167574,0.11066194450694518,77699643.31007996,29.999999999999986,31.103676880733538,-97333.70633333916,6839.941227614284,-78.59598406433783,37.056756306293025
area_pop_000774,1891.1713024019182,1891,8432.079434167574,0.2242829087613567,77699643.31007996,29.999999999999986,63.0390434133973,-88518.96621748322,6839.941227614284,-78.49673685734703,37.05761577062429
area_pop_000775,994.5168974342805,995,8432.079434167574,0.11794444124949834,77699643.31007996,29.999999999999986,33.150563247809366,-79704.22610162728,6839.941227614284,-78.39748755657803,37.058393716447036
area_pop_000776,444.7046293424719,445,8432.079434167574,0.05273961575130414,77699643.31007996,29.999999999999986,14.82348764474907,-70889.48598577135,6839.941227614284,-78.29823637045418,37.05909014138756
area_pop_000777,1442.0588191445975,1442,8432.079434167574,0.17102054486124033,77699643.31007996,29.999999999999986,48.06862730481994,-62074.7458699154,6839.941227614284,-78.19898350742257,37.0597050433209
area_pop_000778,559.3497336349334,559,8432.079434167574,0.06633591844123242,77699643.31007996,29.999999999999986,18.644991121164455,-53260.00575405947,6839.941227614284,-78.09972917595148,37.06023842037084
area_pop_000779,4214.02713311827,4214,8432.079434167574,0.49976131819188496,77699643.31007996,29.999999999999986,140.46757110394242,-44445.265638203535,6839.941227614284,-78.00047358452764,37.06069027090981
area_pop_000780,2301.0493975872687,2301,8432.079434167574,0.27289228185673886,77699643.31007996,29.999999999999986,76.70164658624232,34887.39540449993,6839.941227614284,-77.1071509699352,37.06108808737149
area_pop_000781,505.9630923591745,506,8432.079434167574,0.060004545297446414,77699643.31007996,29.999999999999986,16.865436411972492,43702.13552035586,6839.941227614284,-77.00789424794871,37.06072463801794
area_pop_000782,886.2601892009545,886,8432.079434167574,0.10510576852605841,77699643.31007996,29.999999999999986,29.542006306698497,52516.87563621181,6839.941227614284,-76.90863855983378,37.06027966066988
area_pop_000783,541.7669528270997,542,8432.079434167574,0.0642506936820127,77699643.31007996,29.999999999999986,18.058898427569996,61331.61575206774,6839.941227614284,-76.80938411409424,37.05975315668505
area_pop_000784,1618.5375990007178,1619,8432.079434167574,0.19194999426146916,77699643.31007996,29.999999999999986,53.95125330002395,70146.35586792367,6839.941227614284,-76.71013111921833,37.059145127669986
area_pop_000785,798.9808277228357,799,8432.079434167574,0.09475489811982685,77699643.31007996,29.999999999999986,26.632694257427868,78961.09598377963,6839.941227614284,-76.61087978367594,37.05845557547995
area_pop_000786,0.0,0,8432.079434167574,0.0,77699643.31007996,29.999999999999986,0.0,114220.05644720336,6839.941227614284,-76.21389520345278,37.05488218078097
area_pop_000787,0.0,0,8432.079434167574,0.0,77699643.31007996,29.999999999999986,0.0,123034.79656305931,6839.941227614284,-76.11465529080284,37.053785049250386
area_pop_000788,0.0,0,8432.079434167574,0.0,77699643.31007996,29.999999999999986,0.0,131849.53667891523,6839.941227614284,-76.01541828777485,37.05260641089941
area_pop_000789,17.495794152080006,17,8432.079434167574,0.0020749086021634726,77699643.31008,30.0,0.5831931384026668,-35630.525522347605,6839.941227614285,-77.90121694165371,37.06106059355914
area_pop_000790,518.8157801454221,519,8432.079434167574,0.06152880605502031,77699643.31008,30.0,17.293859338180734,-26815.78540649165,6839.941227614285,-77.8019594558456,37.061349387188855
area_pop_000791,764.5861069392263,765,8432.079434167574,0.09067586624493265,77699643.31008,30.0,25.486203564640878,-18001.045290635713,6839.941227614285,-77.7027013356298,37.06155665091771
area_pop_000792,2042.566453950943,2043,8432.079434167574,0.2422375725819509,77699643.31008,30.0,68.08554846503144,-9186.305174779774,6839.941227614285,-77.60344278954084,37.061682384113304
area_pop_000793,1054.4138444972539,1054,8432.079434167574,0.12504790220840076,77699643.31008,30.0,35.14712814990846,-371.56505892383393,6839.941227614285,-77.5041840261186,37.06172658639198
area_pop_000794,1849.0086807957114,1849,8432.079434167574,0.21928264495509323,77699643.31008,30.0,61.63362269319038,8443.175056932107,6839.941227614285,-77.40492525390569,37.06168925761883
area_pop_000795,1781.4358385084586,1781,8432.079434167574,0.21126886344190665,77699643.31008,30.0,59.38119461694862,17257.915172788045,6839.941227614285,-77.30566668144488,37.06157039790778
area_pop_000796,2733.1034202141755,2733,8432.079434167574,0.3241316025960791,77699643.31008,30.0,91.10344734047251,26072.655288643993,6839.941227614285,-77.20640851727636,37.06137000762153
area_pop_000797,0.0,0,8432.079434167574,0.0,62838898.71466786,24.262234434163386,0.0,139907.1337828706,7221.791872759731,-75.92463804613813,37.05490321149499
area_pop_000798,7987.220205258018,7987,8432.079434167574,0.94724204955815,4856227.70688,1.875,4259.8507761376095,88877.67861411755,7941.783742096278,-76.49909604991281,37.067525242958226
area_pop_000799,6065.055206699476,6065,8432.079434167574,0.7192834524451116,4856227.70688,1.875,3234.6961102397204,91081.36364308152,7941.783742096278,-76.47428088677985,37.06731716399182
area_pop_000800,6019.004515730613,6019,8432.079434167574,0.7138220841873292,4856227.70688,1.875,3210.1357417229938,93285.0486720455,7941.783742096278,-76.44946585834634,37.06710398953145
area_pop_000801,2032.835511563187,2033,8432.079434167574,0.2410835343089805,4856227.70688,1.875,1084.1789395003664,95488.73370100949,7941.783742096278,-76.42465096786978,37.0668857196178
area_pop_000802,1043.4392127844926,1043,8432.079434167574,0.12374636896284201,4856227.70688,1.875,556.5009134850627,97692.41872997348,7941.783742096278,-76.39983621860755,37.066662354292475
area_pop_000803,4596.85769106324,4597,8432.079434167574,0.5451629965007615,4856227.70688,1.875,2451.657435233728,99896.10375893745,7941.783742096278,-76.37502161381691,37.0664338935981
area_pop_000804,2397.365289317098,2397,8432.079434167574,0.2843148369312971,4856227.70688,1.875,1278.594820969119,102099.78878790145,7941.783742096278,-76.35020715675505,37.0662003375782
area_pop_000805,7063.3729807544205,7063,8432.079434167574,0.8376786575483354,4856227.70688,1.875,3767.1322564023576,104303.47381686544,7941.783742096278,-76.325392850679,37.06596168627736
area_pop_000806,5393.330954043414,5393,8432.079434167574,0.639620510711644,4856227.70688,1.875,2876.4431754898205,106507.15884582943,7941.783742096278,-76.3005786988457,37.06571793974107
area_pop_000807,810.5393771949947,811,8432.079434167574,0.09612568092167317,4856227.70688,1.875,432.2876678373305,108710.84387479338,7941.783742096278,-76.27576470451191,37.06546909801579
area_pop_000808,5915.426317004009,5915,8432.079434167574,0.701538257933642,19424910.82751999,7.4999999999999964,788.7235089338683,85572.15107067156,9043.62625657827,-76.53619555210379,37.07777066073813
area_pop_000809,7463.572787773029,7464,8432.079434167574,0.8851402368827237,4856227.706879996,1.8749999999999982,3980.5721534789523,88877.67861411754,10145.468771060263,-76.4988395028336,37.08741083374369
area_pop_000810,6443.603744285026,6444,8432.079434167574,0.7641773057989636,4856227.706879996,1.8749999999999982,3436.5886636186838,91081.36364308152,10145.468771060263,-76.47401798013284,37.08720270316012
area_pop_000811,7116.962361497755,7117,8432.079434167574,0.8440340745201188,4856227.706879996,1.8749999999999982,3795.713259465473,93285.04867204548,10145.468771060263,-76.44919659223514,37.08698947581861
area_pop_000812,3779.424987629166,3779,8432.079434167574,0.44821980356524904,4856227.706879996,1.8749999999999982,2015.693326735557,95488.73370100948,10145.468771060263,-76.42437534240047,37.086771151759834
area_pop_000813,4354.8193744994005,4355,8432.079434167574,0.5164585329750649,4856227.706879996,1.8749999999999982,2322.570333066349,97692.41872997348,10145.468771060263,-76.39955423388874,37.0865477310254
area_pop_000814,244.58793135358644,245,8432.079434167574,0.029006834347704707,4856227.706879996,1.8749999999999982,130.44689672191288,99896.10375893746,10145.468771060263,-76.37473326995972,37.08631921365795
area_pop_000815,469.05551875007234,469,8432.079434167574,0.05562750237496762,4856227.706879996,1.8749999999999982,250.16294333337214,102099.78878790145,10145.468771060263,-76.34991245387307,37.086085599701036
area_pop_000816,647.4705113717588,647,8432.079434167574,0.07678657636313858,4856227.706879996,1.8749999999999982,345.31760606493833,104303.47381686544,10145.468771060263,-76.32509178888836,37.08584688919921
area_pop_000817,839.708800255845,840,8432.079434167574,0.0995850201378875,4856227.706879996,1.8749999999999982,447.8446934697844,106507.15884582941,10145.468771060263,-76.300271278265,37.08560308219802
area_pop_000818,411.9089880461787,412,8432.079434167574,0.048850226241594095,4856227.706879996,1.8749999999999982,219.68479362462884,108710.8438747934,10145.468771060263,-76.2754509252623,37.08535417874396
area_pop_000819,0.0,0,8432.079434167574,0.0,2162182.409273416,0.8348232953829718,0.0,145841.38389807282,10618.63784526379,-75.85718184432295,37.0846633884341
area_pop_000820,2.4952105212640294,2,8432.079434167574,0.00029591876366263855,4584212.567629149,1.7699743675790225,1.4097438736793617,-473023.4999013623,12258.263763706405,-82.82449014241739,36.99324496936977
area_pop_000821,4908.467864454666,4908,8432.079434167574,0.5821183140857397,4856227.706879996,1.8749999999999982,2617.8495277091574,84470.30855618957,12349.153800024249,-76.54823898693841,37.10769732911756
area_pop_000822,8062.274892381178,8062,8432.079434167574,0.9561431382764359,4856227.706879996,1.8749999999999982,4299.879942603299,86673.99358515356,12349.153800024249,-76.5234108413842,37.10749934307781
area_pop_000823,7066.1884333850085,7066,8432.079434167574,0.8380125553315061,4856227.706879996,1.8749999999999982,3768.633831138675,88877.67861411754,12349.153800024249,-76.49858282421143,37.107296258937644
area_pop_000824,4825.049301506503,4825,8432.079434167574,0.5722253139545806,4856227.706879996,1.8749999999999982,2573.359627470137,91081.36364308152,12349.153800024249,-76.47375493868277,37.10708807673581
area_pop_000825,6104.0810199769385,6104,8432.079434167574,0.7239117073829537,4856227.706879996,1.8749999999999982,3255.509877321037,93285.04867204548,12349.153800024249,-76.44892718806086,37.106874796511995
area_pop_000826,8141.000939862919,8141,8432.079434167574,0.9654796309051386,4856227.706879996,1.8749999999999982,4341.867167926895,95488.73370100948,12349.153800024249,-76.4240995756082,37.10665641830692
area_pop_000827,3648.54986850634,3649,8432.079434167574,0.43269870700245955,4856227.706879996,1.8749999999999982,1945.8932632033832,97692.41872997348,12349.153800024249,-76.39927210458718,37.10643294216219
area_pop_000828,201.8301359190603,202,8432.079434167574,0.023935986074944425,4856227.706879996,1.8749999999999982,107.64273915683226,99896.10375893746,12349.153800024249,-76.37444477826011,37.10620436812042
area_pop_000829,701.8269206343535,702,8432.079434167574,0.08323295885834345,19424910.82751999,7.4999999999999964,93.57692275124718,-275832.1936794219,13450.99631450624,-80.60734425979811,37.08144893558267
area_pop_000830,423.95352786103734,424,8432.079434167574,0.050278644926320074,19424910.82751999,7.4999999999999964,56.52713704813834,-271424.8236214939,13450.99631450624,-80.55772698368438,37.08271470693505
area_pop_000831,681.4090101586207,681,8432.079434167574,0.08081150272345487,19424910.82751999,7.4999999999999964,90.85453468781614,-258202.71344771003,13450.99631450624,-80.40886562398775,37.08638980656184
area_pop_000832,355.69519586188915,356,8432.079434167574,0.04218356796077833,19424910.82751999,7.4999999999999964,47.42602611491858,-253795.34338978204,13450.99631450624,-80.35924208023567,37.08757409851329
area_pop_000833,7.633860773401928,8,8432.079434167574,0.0009053354908480594,19424910.82751999,7.4999999999999964,1.0178481031202575,76757.41095481563,13450.99631450624,-76.63502757697911,37.11829291257776
area_pop_000834,2982.3774298261997,2982,8432.079434167574,0.3536941810274376,19424910.82751999,7.4999999999999964,397.6503239768268,81164.78101274358,13450.99631450624,-76.5853641897971,37.11792748425598
area_pop_000835,10.102180539687641,10,8432.079434167574,0.0011980651532708126,37204031.85790801,14.364557006820204,0.7032712902243479,-466546.18794394884,13743.97494368998,-82.75262967760064,37.009823448093286
area_pop_000836,7446.089475605218,7446,8432.079434167574,0.8830668085778423,4856227.70688,1.875,3971.2477203227827,84470.30855618957,14552.838828988231,-76.54799490915453,37.127582685744244
area_pop_000837,8906.921480472498,8907,8432.079434167574,1.0563137539218168,4856227.70688,1.875,4750.358122918666,86673.99358515356,14552.838828988231,-76.52316039730971,37.127384650613244
area_pop_000838,2807.578786348768,2808,8432.079434167574,0.3329639869107727,4856227.70688,1.875,1497.375352719343,88877.67861411755,14552.838828988231,-76.49832601394512,37.127181516117766
area_pop_000839,3568.360608774513,3568,8432.079434167574,0.42318868514392577,4856227.70688,1.875,1903.1256580130735,91081.36364308152,14552.838828988231,-76.47349176232595,37.12697328229656
area_pop_000840,2596.6915879824837,2597,8432.079434167574,0.307953881157766,4856227.70688,1.875,1384.9021802573247,93285.0486720455,14552.838828988231,-76.44865764571733,37.12675994918934
area_pop_000841,2215.506577671692,2216,8432.079434167574,0.26274735609039124,4856227.70688,1.875,1181.603508091569,95488.73370100949,14552.838828988231,-76.42382366738427,37.12654151683679
area_pop_000842,3439.4753875057936,3439,8432.079434167574,0.4079035799364885,4856227.70688,1.875,1834.3868733364232,97692.41872997348,14552.838828988231,-76.39898983059169,37.12631798528056
area_pop_000843,2641.0737204390357,2641,8432.079434167574,0.3132173672056691,4856227.70688,1.875,1408.572650900819,99896.10375893745,14552.838828988231,-76.37415613860439,37.12608935456329
area_pop_000844,736.8012394704256,737,8432.079434167574,0.08738072799514175,77699643.31007996,29.999999999999986,24.560041315680863,-458738.0510834325,15654.681343470225,-82.66603593331234,37.03083018392701
area_pop_000845,2363.8800661950077,2364,8432.079434167574,0.2803436666661778,77699643.31007996,29.999999999999986,78.79600220650029,-449923.3109675767,15654.681343470225,-82.56695238644875,37.03503096133988
area_pop_000846,965.8788577391656,966,8432.079434167574,0.11454812128848481,77699643.31007996,29.999999999999986,32.195961924638866,-441108.5708517207,15654.681343470225,-82.46785822062296,37.03915045082144
area_pop_000847,708.0761822454203,708,8432.079434167574,0.08397408821556276,77699643.31007996,29.999999999999986,23.60253940818069,-432293.8307358647,15654.681343470225,-82.36875364166809,37.04318863981434
area_pop_000848,437.77955497016853,438,8432.079434167574,0.05191833857686929,77699643.31007996,29.999999999999986,14.592651832338959,-423479.0906200088,15654.681343470225,-82.26963885554777,37.047145516008506
area_pop_000849,176.1054279442389,176,8432.079434167574,0.020885171839183966,77699643.31007996,29.999999999999986,5.870180931474633,-414664.3505041529,15654.681343470225,-82.17051406835353,37.05102106734116
area_pop_000850,1008.5549977002909,1009,8432.079434167574,0.11960928565420433,77699643.31007996,29.999999999999986,33.618499923343045,-405849.61038829695,15654.681343470225,-82.07137948630238,37.054815281997044
area_pop_000851,2133.387871545407,2133,8432.079434167574,0.2530085120997224,77699643.31007996,29.999999999999986,71.1129290515136,-397034.87027244095,15654.681343470225,-81.97223531573417,37.0585281484083
area_pop_000852,3619.222658932999,3619,8432.079434167574,0.42922065514083874,77699643.31007996,29.999999999999986,120.64075529776669,-388220.13015658513,15654.681343470225,-81.87308176310906,37.0621596552547
area_pop_000853,8487.834769615598,8488,8432.079434167574,1.0066122877379569,77699643.31007996,29.999999999999986,282.9278256538534,-379405.39004072914,15654.681343470225,-81.77391903500494,37.06570979146359
area_pop_000854,1464.3988133796047,1464,8432.079434167574,0.17366994995869273,77699643.31007996,29.999999999999986,48.813293779320176,-370590.64992487326,15654.681343470225,-81.67474733811495,37.069178546209976
area_pop_000855,1012.7349176388709,1013,8432.079434167574,0.12010500203961248,77699643.31007996,29.999999999999986,33.75783058796238,-361775.90980901726,15654.681343470225,-81.57556687924485,37.0725659089167
area_pop_000856,1105.4536918584517,1105,8432.079434167574,0.13110095801268784,77699643.31007996,29.999999999999986,36.848456395281744,-352961.16969316127,15654.681343470225,-81.47637786531043,37.07587186925429
area_pop_000857,237.33667270595828,237,8432.079434167574,0.028146873444318835,77699643.31007996,29.999999999999986,7.911222423531946,-344146.4295773054,15654.681343470225,-81.37718050333501,37.079096417141244
area_pop_000858,240.8511613389943,241,8432.079434167574,0.02856367319821999,77699643.31007996,29.999999999999986,8.028372044633148,-335331.6894614495,15654.681343470225,-81.2779750004468,37.08223954274389
area_pop_000859,657.235618862461,657,8432.079434167574,0.07794466643652347,77699643.31007996,29.999999999999986,21.907853962082044,-326516.9493455935,15654.681343470225,-81.17876156387635,37.08530123647662
area_pop_000860,739.7101111924578,740,8432.079434167574,0.08772570478820246,77699643.31007996,29.999999999999986,24.65700370641527,-317702.2092297376,15654.681343470225,-81.07954040095402,37.08828148900179
area_pop_000861,244.13921875686182,244,8432.079434167574,0.028953619408231247,77699643.31007996,29.999999999999986,8.137973958562064,-308887.4691138816,15654.681343470225,-80.98031171910728,37.091180291229854
area_pop_000862,228.0963146956375,228,8432.079434167574,0.027051015882437007,77699643.31007996,29.999999999999986,7.603210489854587,-300072.7289980257,15654.681343470225,-80.88107572585822,37.09399763431941
area_pop_000863,5937.569257686153,5938,8432.079434167574,0.7041642935224931,77699643.31007996,29.999999999999986,197.9189752562052,-291257.98888216977,15654.681343470225,-80.78183262882096,37.096733509677286
area_pop_000864,8884.115474686105,8884,8432.079434167574,1.0536090823204107,77699643.31007996,29.999999999999986,296.13718248953694,-282443.24876631383,15654.681343470225,-80.68258263569896,37.09938790895844
area_pop_000865,5683.227341201087,5683,8432.079434167574,0.6740006881543501,77699643.31007996,29.999999999999986,189.44091137336966,-264813.76853460196,15654.681343470225,-80.48406279244625,37.104452247152224
area_pop_000866,1904.7452516784595,1905,8432.079434167574,0.22589270731490665,77699643.31007996,29.999999999999986,63.49150838928201,-247184.2883028901,15654.681343470225,-80.28551785941747,37.109190587107406
area_pop_000867,895.8377839749255,896,8432.079434167574,0.10624162058351906,77699643.31007996,29.999999999999986,29.861259465830866,-238369.54818703418,15654.681343470225,-80.18623650437166,37.11143748952187
area_pop_000868,997.298643374323,997,8432.079434167574,0.11827434159753948,77699643.31007996,29.999999999999986,33.24328811247745,-229554.80807117818,15654.681343470225,-80.0869495011941,37.113602871005256
area_pop_000869,2090.330508677881,2090,8432.079434167574,0.24790213671465977,77699643.31007996,29.999999999999986,69.67768362259606,-220740.06795532227,15654.681343470225,-79.98765705814128,37.11568672495149
area_pop_000870,3128.449786373571,3128,8432.079434167574,0.37101758952801134,77699643.31007996,29.999999999999986,104.28165954578574,-211925.3278394663,15654.681343470225,-79.88835938353829,37.11768904500307
area_pop_000871,2739.5518298598536,2740,8432.079434167574,0.3248963498563514,77699643.31007996,29.999999999999986,91.31839432866182,-203110.5877236104,15654.681343470225,-79.78905668577616,37.11960982505107
area_pop_000872,4217.284546156089,4217,8432.079434167574,0.5001476301405865,77699643.31007996,29.999999999999986,140.57615153853638,-194295.84760775446,15654.681343470225,-79.68974917330927,37.12144905923526
area_pop_000873,2247.737213411275,2248,8432.079434167574,0.26656973893097285,77699643.31007996,29.999999999999986,74.92457378037588,-185481.10749189853,15654.681343470225,-79.59043705465271,37.12320674194409
area_pop_000874,708.273011328933,708,8432.079434167574,0.08399743110328688,77699643.31007996,29.999999999999986,23.60910037763111,-176666.3673760426,15654.681343470225,-79.49112053837966,37.12488286781468
area_pop_000875,875.8283799742347,876,8432.079434167574,0.10386861115483523,77699643.31007996,29.999999999999986,29.194279332474505,-167851.62726018665,15654.681343470225,-79.39179983311877,37.126477431732916
area_pop_000876,6404.286953385647,6404,8432.079434167574,0.7595145424549582,77699643.31007996,29.999999999999986,213.47623177952167,-159036.8871443307,15654.681343470225,-79.29247514755154,37.127990428833456
area_pop_000877,1401.7461862554517,1402,8432.079434167574,0.16623967992704683,77699643.31007996,29.999999999999986,46.724872875181745,-150222.14702847475,15654.681343470225,-79.19314669040973,37.12942185449976
area_pop_000878,1107.4714921835746,1107,8432.079434167574,0.1313402584534482,77699643.31007996,29.999999999999986,36.915716406119174,-141407.40691261884,15654.681343470225,-79.09381467047261,37.1307717043641
area_pop_000879,916.6397937771836,917,8432.079434167574,0.10870862886595607,77699643.31007996,29.999999999999986,30.554659792572803,-132592.6667967629,15654.681343470225,-78.99447929656449,37.132039974307666
area_pop_000880,651.0370592085674,651,8432.079434167574,0.07720955006312018,77699643.31007996,29.999999999999986,21.701235306952256,-123777.92668090697,15654.681343470225,-78.89514077755199,37.1332266604604
area_pop_000881,544.7799688010871,545,8432.079434167574,0.06460802143224455,77699643.31007996,29.999999999999986,18.159332293369577,-114963.18656505104,15654.681343470225,-78.79579932234138,37.13433175920123
area_pop_000882,871.4300721471907,871,8432.079434167574,0.10334699512152064,77699643.31007996,29.999999999999986,29.047669071573036,-106148.4464491951,15654.681343470225,-78.6964551398761,37.13535526715796
area_pop_000883,580.9099617060147,581,8432.079434167574,0.06889284739801113,77699643.31007996,29.999999999999986,19.3636653902005,-97333.70633333916,15654.681343470225,-78.59710843913392,37.1362971812074
area_pop_000884,773.8229770938447,774,8432.079434167574,0.09177131016558521,77699643.31007996,29.999999999999986,25.794099236461502,-88518.96621748322,15654.681343470225,-78.49775942912447,37.137157498475204
